Timestamp ,Linear-X,Linear-Y,Linear-Z,Gyro-X,Gyro-Y,Gyro-Z,Label
1678421941,0.389648438,0.958984375,0.014648438,34.28125,-3.5078125,-55.3984375,grenade
1678421941,0.3828125,0.962890625,0.016601563,35.421875,-5.8046875,-47.3125,grenade
1678421941,0.431640625,0.94140625,0.000976563,32.609375,-9.5,-42.03125,grenade
1678421941,0.434570313,0.899414063,-0.010742188,26.578125,-6.53125,-44.484375,grenade
1678421941,0.407226563,0.85546875,0.053710938,29.671875,-18.6328125,-51.0390625,grenade
1678421941,0.35546875,0.870117188,0.010742188,34.9140625,-11.671875,-54.5703125,grenade
1678421941,0.407226563,0.908203125,-0.000976563,34.3046875,-14.9921875,-59.1484375,grenade
1678421941,0.4375,0.999023438,0.03125,24.3046875,-18.03125,-52.4453125,grenade
1678421941,0.58203125,1.013671875,0.342773438,-25.7890625,65.1796875,-18.359375,grenade
1678421941,1.90234375,0.958984375,1.280273438,-15.7109375,-47.546875,-47.0859375,grenade
1678421941,1.999023438,0.458007813,1.696289063,18.234375,-37.25,-223.7734375,grenade
1678421941,1.830078125,-0.766601563,1.981445313,171.578125,-64.703125,208.90625,grenade
1678421941,1.20703125,-2,1.09375,-222.9375,63.8984375,208.90625,grenade
1678421941,-0.6015625,-2,-0.793945313,-222.9375,189.921875,208.90625,grenade
1678421941,0.389648438,-2,-1.625,-222.9375,189.7109375,208.90625,grenade
1678421941,-2,-0.794921875,-2,-116.78125,-64.5859375,-71.0703125,grenade
1678421941,-0.6171875,-0.845703125,-1.381835938,97.8515625,-26.046875,-0.015625,grenade
1678421941,-0.805664063,-0.573242188,-1.565429688,-5.703125,-32.1484375,-9.3125,grenade
1678421941,-0.916015625,-0.5703125,-1.397460938,19.28125,23.7265625,-12.21875,grenade
1678421942,-1.010742188,-0.776367188,-1.54296875,-58.78125,-8.421875,51.84375,grenade
1678421942,-1.237304688,-1.072265625,-1.498046875,-123.71875,-62.5390625,127.03125,grenade
1678421942,-1.521484375,-1.442382813,-1.411132813,-182.7109375,-58.015625,197.171875,grenade
1678421942,-0.859375,-0.969726563,-0.965820313,-206.15625,7.0703125,197.171875,grenade
1678421942,-0.096679688,-0.627929688,-0.248046875,-211.203125,76.53125,197.171875,grenade
1678421942,0.2109375,-0.2109375,0.247070313,-211.203125,20.625,197.171875,grenade
1678421942,0.5390625,-0.317382813,0.793945313,-211.203125,2.5625,197.171875,grenade
1678421942,1.020507813,-0.182617188,1.24609375,-211.203125,-19.390625,197.171875,grenade
1678421942,1.999023438,0.354492188,1.243164063,69.96875,69.3984375,183.6015625,grenade
1678421942,1.999023438,0.076171875,0.997070313,179.4609375,116.8828125,-114.0078125,grenade
1678421942,0.14453125,0.827148438,-0.0546875,61.3828125,-174.8515625,-169.1015625,grenade
1678421942,0.325195313,0.944335938,0.110351563,3.8359375,-47.7734375,-35.3046875,grenade
1678421942,1.333984375,0.541992188,0.865234375,48.640625,20.8515625,-11.4140625,grenade
1678421942,1.8515625,0.3359375,0.970703125,72.265625,-58.1640625,-124.546875,grenade
1678421942,1.999023438,-0.303710938,1.51953125,80.7578125,-85.9765625,208.90625,grenade
1678421942,1.999023438,-1.580078125,1.265625,239.3203125,26.5625,208.90625,grenade
1678421942,0.061523438,-2,0.127929688,-222.9375,244.015625,208.90625,grenade
1678421942,-1.284179688,-2,-2,-222.9375,247.4375,208.90625,grenade
1678421942,0.53515625,-2,-1.723632813,-249.6484375,75.046875,208.90625,grenade
1678421942,-1.208007813,-0.827148438,-2,-71.453125,133.09375,-42.578125,grenade
1678421943,0.165039063,-0.654296875,-1.770507813,43.25,-91.1484375,0.9765625,grenade
1678421943,0.004882813,-0.290039063,-1.625976563,-3.7734375,25.296875,-54.7109375,grenade
1678421943,-0.201171875,-0.373046875,-1.286132813,10.1875,-43.7265625,-46.6328125,grenade
1678421943,-0.08203125,-0.446289063,-1.297851563,-19.9296875,17.2734375,-16,grenade
1678421943,-0.234375,-0.561523438,-1.60546875,-36.0625,-23.0390625,11.4609375,grenade
