,index,action,acc_x_mean,acc_x_std,acc_x_rms,acc_x_min,acc_x_max,acc_y_mean,acc_y_std,acc_y_rms,acc_y_min,acc_y_max,acc_z_mean,acc_z_std,acc_z_rms,acc_z_min,acc_z_max,gyro_x_mean,gyro_x_std,gyro_x_rms,gyro_x_min,gyro_x_max,gyro_y_mean,gyro_y_std,gyro_y_rms,gyro_y_min,gyro_y_max,gyro_z_mean,gyro_z_std,gyro_z_rms,gyro_z_min,gyro_z_max
23,495,3,0.40064264132258065,0.36124972492266555,0.5355428725985708,-0.290039063,1.420898438,-0.963205645354839,0.8751516079598052,1.291878211077806,-2.0,0.708984375,-0.21654485906451615,0.28595888593516733,0.3550018850001689,-0.76953125,0.758789063,-85.6930443548387,112.69705313852072,140.12218250835048,-223.359375,252.9453125,30.386592741935484,147.01324874958027,147.78041194673747,-251.2890625,252.65625,82.98487903225806,151.90942019476822,170.93437270232647,-217.140625,221.8515625
24,1161,1,0.3817099295483871,0.9089546183228104,0.9722393758890308,-2.0,1.6171875,-1.2696572581935486,0.8411713459971462,1.5155111258687382,-2.0,0.573242188,-0.2954259074516129,0.3244265336150329,0.43489515762907877,-0.955078125,0.302734375,35.60307459677419,108.10051432431585,112.14428817210846,-108.65625,253.859375,30.19858870967742,118.61353227586427,120.5291691011295,-239.3203125,182.3984375,-184.16053427419354,126.35856809602308,222.18582791011264,-255.703125,207.109375
25,208,1,0.11973916345161291,0.9334073973979905,0.9260032496756461,-2.0,1.758789063,-1.3159337198387095,0.9722484422301843,1.6267931962848143,-2.0,1.14453125,-0.1850428428064516,0.7852185529942423,0.7943045597510753,-2.0,1.999023438,37.01940524193548,144.2327197587955,146.63712626412652,-253.84375,246.421875,-41.70060483870968,127.6161337190432,132.2855515143639,-250.0859375,243.3359375,-165.58064516129033,120.15986026197209,203.44431053478564,-233.6015625,230.265625
26,888,3,0.47454637122580645,0.6456409588595625,0.7928427709822639,-2.0,1.700195313,-0.994046119,1.0225797707914634,1.4142368273249402,-2.0,0.790039063,-0.4309475808387097,0.4741234703470974,0.6350255848128019,-1.456054688,0.291015625,4.335685483870968,115.32127169388082,113.52882458765389,-156.640625,179.7265625,-36.09475806451613,149.65262689012613,151.57932453331676,-246.9609375,250.203125,147.96396169354838,134.99996655389697,198.82258924755365,-189.859375,240.140625
27,493,3,0.6892011090645161,0.6566300987751894,0.9445913236358848,-1.784179688,1.765625,-0.8937752017741937,0.7860122881989118,1.1818290494588926,-2.0,0.305664063,-0.2892515121935484,0.5838821602786323,0.643107648372293,-1.197265625,0.963867188,28.065020161290324,100.48579232698975,102.75853937417813,-129.46875,212.640625,39.81527217741935,155.64940156738822,158.21025405208707,-231.0390625,247.125,116.26663306451613,126.35424089626777,170.20079741512583,-216.4453125,252.1875
28,987,2,-0.030934979741935476,1.0192609256329719,1.0031635636387797,-2.0,1.573242188,-0.6551789314516129,1.0833749917248128,1.2510393560195296,-2.0,1.0859375,0.24965347777419356,1.3109338908242865,1.3135590978669278,-1.958984375,1.999023438,-170.76209677419354,107.80767952007808,201.0155970069123,-248.1484375,182.6796875,-20.58014112903226,139.26824874650438,138.54068480613802,-253.6484375,236.390625,84.15599798387096,137.43148006399716,159.24940302454834,-245.7109375,254.546875
29,58,4,0.34504158277419356,0.8360194994520173,0.8918723077462449,-2.0,1.999023438,-0.8118384577741935,0.8519478634948551,1.166826230125287,-2.0,0.916015625,-0.619865171483871,0.750719317577098,0.964174434908808,-2.0,1.999023438,-54.85307459677419,115.76885633979151,126.40787752619413,-243.9609375,180.046875,13.571824596774194,95.859311740576,95.2721494915185,-207.796875,241.625,-53.35030241935484,151.17396058123123,157.99559901484034,-250.6328125,249.625
30,1050,1,-0.0017956149032258043,0.6804936727741668,0.6694304057347886,-1.078125,1.999023438,-0.9811932965161291,0.9637547813156785,1.3644051899618377,-2.0,0.984375,-0.5511592743225806,0.5595040500568914,0.7789243281132608,-1.318359375,0.715820313,2.896421370967742,144.17908317074736,141.86412259603435,-221.1171875,239.2890625,-49.95942540322581,160.70615329218322,165.79897475891772,-251.9453125,228.59375,-81.46446572580645,141.28852072629502,161.1054170137562,-223.15625,235.375
31,715,2,0.2708858367096774,0.9649254788355078,0.9871298999985406,-2.0,1.999023438,-1.4475176412903228,0.6015149364352748,1.5637953576608423,-2.0,-0.1171875,-0.18891759077419354,0.8044131640779975,0.8135704203610665,-1.689453125,1.999023438,62.85710685483871,180.44128269051177,188.307674394935,-226.953125,252.984375,-24.877268145161292,164.79128833193047,164.00927332990196,-248.0859375,254.109375,1.7159778225806452,144.97288303185752,142.62576639284907,-255.53125,193.046875
32,513,1,0.1507056451935484,0.820455615625539,0.8210634420624343,-2.0,1.338867188,-0.9527784779354839,0.9543115636885994,1.3375797653178714,-2.0,1.119140625,-0.34022177432258066,0.5934741362679563,0.6757223862100914,-1.374023438,0.859375,29.952368951612904,95.81238152042626,98.89907696472154,-144.9765625,253.859375,-24.690272177419356,113.51428031629978,114.36538090245485,-251.0625,204.7421875,-168.95010080645162,144.50172452752352,220.79699369598018,-249.90625,213.9609375
33,1236,3,0.5220514114193548,0.4557949480179751,0.6881752168169892,-0.198242188,1.999023438,-0.8809853831612905,0.9964052039025721,1.317927166676508,-2.0,0.71875,-0.4337197581935484,0.4272691580754116,0.6039724863244668,-2.0,0.119140625,-47.112651209677416,88.676232794308,99.14340979869246,-167.765625,174.8828125,-14.794858870967742,141.0499604719994,139.54283234143273,-246.1640625,254.3984375,135.46597782258064,134.38429245892476,189.2818437317185,-218.4765625,240.140625
34,1270,1,0.47196320577419354,1.2107623413853987,1.2811737400153922,-2.0,1.999023438,-1.127520161354839,1.0316278178805642,1.5169795093015226,-2.0,1.249023438,-0.5572391632903225,1.0835723423031067,1.2028172664203511,-2.0,1.999023438,-16.815524193548388,180.0026952208587,177.87225627056415,-255.0859375,245.171875,-10.741935483870968,140.53041395814935,138.66192141129,-251.796875,248.4609375,-9.574596774193548,207.66792006999822,204.5152262484437,-253.4609375,246.796875
35,1368,2,0.2676096270967742,0.8805018245556402,0.9065810673025695,-2.0,1.477539063,-0.6210622480645164,0.8312704169338772,1.0268583936231237,-2.0,0.85546875,-0.08259828625806451,1.39429654489957,1.3741083025030496,-2.0,1.999023438,-152.3296370967742,117.31771027133084,191.11196032678282,-230.7734375,206.234375,-12.750504032258064,126.46972716899377,125.06483385097961,-238.4375,217.25,0.530241935483871,145.50505905870696,143.13994755890502,-253.1015625,175.921875
36,354,3,0.4814138107419355,0.4242824470040857,0.6371561012316567,-0.57421875,1.198242188,-0.7195690524516132,0.8799642107132235,1.1256722525173766,-2.0,0.408203125,0.02655619961290322,0.407101520096983,0.40136105593393573,-0.758789063,0.802734375,-89.57308467741936,97.50771315203194,131.24172307931315,-223.359375,103.1796875,55.42036290322581,148.53204500589572,156.2738464036032,-225.8671875,252.65625,62.62348790322581,146.7430276358871,157.35497400264148,-212.359375,211.9453125
37,1284,2,0.06483114922580645,0.6655733846627159,0.6579521829460981,-1.5703125,1.956054688,-0.762348790451613,0.780940675746352,1.082298870511868,-2.0,0.709960938,-0.1651965725483871,1.4702478897447115,1.4557433845777359,-2.0,1.999023438,-137.15070564516128,106.04452875289829,172.31657477245693,-230.7734375,189.6484375,7.08039314516129,109.04435011930923,107.50456851028605,-247.234375,179.453125,89.55947580645162,101.65164856786643,134.24095099021406,-132.140625,221.703125
38,1402,2,-0.3337953630645161,0.410956206283098,0.5242675314644424,-1.190429688,0.567382813,-0.8033644153548388,0.8484842193634659,1.158488865761244,-2.0,0.368164063,-0.052797379064516134,1.0620865842543563,1.0461488797075025,-1.217773438,1.999023438,-101.44153225806451,192.14162759065488,214.51776902627807,-249.859375,250.3984375,-43.77847782258065,60.31348058722192,73.73550966465154,-190.921875,57.5234375,18.886340725806452,126.8411602558623,126.19977862793698,-145.5390625,251.2578125
39,1149,3,0.684255292483871,0.6150598809719745,0.9134006678253138,-0.731445313,1.999023438,-0.5615234374516129,1.0531674582910773,1.1784272809503675,-2.0,0.603515625,-0.45510962722580645,0.49775832160443784,0.668502620411203,-1.811523438,0.08203125,-20.947832661290324,108.65515834138887,108.92161512952222,-250.5625,212.640625,22.233618951612904,132.2818729153667,132.01651475651457,-196.1171875,211.03125,88.75529233870968,131.07056384192228,156.53375814791488,-225.7578125,222.328125
40,942,3,0.3665574599032258,0.37121507665317394,0.5174164887508966,-0.330078125,0.991210938,-0.7396988407419355,0.969420722783352,1.2069032855083688,-2.0,0.612304688,-0.1538873489032258,0.29628395285050846,0.3295963426740805,-0.666992188,0.51953125,-61.346774193548384,138.20288702809233,149.15540362099182,-228.3984375,239.6171875,29.230342741935484,147.4048589404488,147.9246292628118,-250.4453125,252.65625,65.7273185483871,132.96218015183,146.38556391810025,-176.5234375,224.3515625
41,292,3,0.3383946574516129,0.37747341989195,0.5023950621191666,-0.6953125,1.145507813,-1.3580834175483871,0.6106722796256672,1.4850190248885962,-2.0,0.065429688,-0.20142389132258065,0.42804610506618684,0.4667811238731062,-2.0,0.49609375,-47.79712701612903,150.9975757999998,156.04275290974212,-248.84375,255.5,62.20866935483871,144.62136707988373,155.275786836812,-190.625,254.9140625,98.36189516129032,149.57653732023556,176.9929058640938,-219.8984375,237.640625
42,1433,3,0.3614226311612903,0.42344725629076685,0.551497762215429,-0.381835938,1.622070313,-0.8633442541612906,0.8821580447890922,1.2241171514747742,-2.0,1.00390625,-0.23563508080645162,0.3788728738734648,0.4409513274003739,-1.080078125,0.904296875,-82.04158266129032,134.50679518748356,155.68970363958945,-249.59375,219.046875,30.11063508064516,143.00294456878044,143.8638946112255,-247.5390625,252.65625,64.5178931451613,149.88986909200722,160.94965154490092,-182.03125,244.2421875
43,1232,4,0.038841985838709674,1.1991624377760162,1.1803018512360448,-2.0,1.999023438,0.3661794356129032,0.947183586412062,1.0011511300641716,-2.0,1.999023438,-0.4064390120967742,0.7566373405503791,0.8480713364059533,-2.0,1.868164063,6.023689516129032,77.43749228848914,76.41604844425632,-179.7890625,206.5234375,47.76159274193548,81.88649666000926,93.64969249491095,-246.1796875,198.7890625,8.080645161290322,166.40333420502833,163.8967309254386,-252.78125,247.4765625
44,930,2,0.06530367958064517,0.757992301490422,0.7485205097957663,-2.0,1.999023438,-0.5007560484193548,1.0849567686178259,1.1789469182005885,-2.0,0.975585938,0.5206968247419356,1.3128921995241685,1.3925546089868794,-2.0,1.999023438,-139.80443548387098,127.33283951988992,187.71230958105085,-248.1484375,213.2734375,-47.96723790322581,127.88194709440766,134.63694372138664,-241.8671875,215.5234375,92.37373991935483,126.2985338541746,154.82140931375025,-152.4921875,254.546875
45,1551,1,0.5483240929032258,1.2736321206403203,1.3676516487054085,-2.0,1.999023438,-1.4150390625483873,0.9661069192719325,1.7045790265334126,-2.0,1.647460938,-0.731161794451613,1.113314606749483,1.3168462700549841,-2.0,1.791015625,-65.40675403225806,158.59154720524145,169.16852763544705,-252.578125,244.7890625,43.39339717741935,140.73762238682298,145.0900660356819,-226.0390625,233.1796875,-130.61592741935485,167.80469232662296,210.500829694874,-240.609375,207.6953125
46,233,2,0.21531628032258066,0.9956450645832183,1.0028422021788412,-2.0,1.999023438,-1.4129914315806453,0.5539539829631694,1.5144341945101811,-2.0,-0.409179688,-0.6399319557741936,0.8856130894543545,1.0809824753889266,-2.0,1.149414063,-5.8359375,188.7665974158761,185.7886982361383,-228.203125,238.6953125,48.59475806451613,152.88521309114623,158.05487178147058,-156.9921875,248.3125,-5.597530241935484,146.377042620234,144.10552371008174,-251.90625,213.9609375
47,1108,1,0.15864415329032258,1.0102882700820424,1.0064418103867332,-2.0,1.999023438,-1.0914188508709677,1.0109273456699297,1.476550811812941,-2.0,1.133789063,-0.4160786290967742,1.007330915120745,1.0747577577035448,-1.528320313,1.999023438,95.19228830645162,136.98805817660644,164.99076873820079,-253.640625,246.6171875,-36.08971774193548,146.75708118095568,148.8131244027846,-212.1796875,248.171875,-146.4828629032258,165.90329051672836,219.3017627117147,-255.609375,224.1953125
48,196,0,0.20400705677419356,0.07466685358876916,0.2168275237237326,0.065429688,0.359375,-0.9880292341935486,0.16705498932975674,1.0016031646098869,-1.37890625,-0.763671875,-0.31646925425806455,0.09859152890393592,0.33099776545190523,-0.452148438,-0.118164063,7.597026209677419,53.346727117657615,53.026274025886664,-119.9453125,79.8125,21.135836693548388,57.71189982718189,60.58008105105043,-102.0390625,117.7109375,24.150201612903224,74.97022826819725,77.6045087594845,-108.1328125,183.375
49,754,2,0.18334173393548386,0.6474700191173037,0.6628034959889262,-0.697265625,1.999023438,-0.09485257048387095,1.0550949477101,1.042262857292707,-2.0,1.279296875,-0.03647933467741935,1.0938817860236194,1.0767120478184653,-2.0,1.372070313,-86.4475806451613,116.71430634588278,143.72190770165213,-222.9375,159.1015625,14.440524193548388,120.23474406141612,119.15782449555869,-240.2890625,247.4375,-49.89566532258065,94.12165272924875,105.17933461505413,-254.7109375,249.1484375
50,1345,1,0.23286290319354838,0.9047089849375416,0.9199566873569693,-1.603515625,1.999023438,-0.7387537802903226,1.0654210608370036,1.2822879336830295,-2.0,1.109375,-0.19786416345161292,0.3946142072290073,0.435714771268187,-0.81640625,0.772460938,61.22681451612903,69.11134992526418,91.49330452223231,-66.5625,220.265625,-10.019405241935484,114.43367238826748,113.01784104254054,-252.6796875,187.953125,-102.25630040322581,139.4061669220288,171.06584861312385,-235.359375,190.0078125
51,81,4,-0.05446698590322581,0.8207853266076014,0.8092733259792143,-2.0,1.1953125,0.6843813007096777,0.5169776773743292,0.852655969550134,-0.583007813,1.752929688,-0.49779485916129035,0.3371589131210869,0.5981712818933367,-1.315429688,0.200195313,14.79586693548387,51.516132827450335,52.794124268133885,-82.453125,111.625,57.10559475806452,103.22468112609039,116.5017736733779,-214.71875,245.671875,-7.006552419354839,124.76846323374943,122.93939335748571,-250.6328125,249.625
52,1522,1,0.06502016132258065,1.079331723343332,1.0637693985675147,-2.0,1.959960938,-1.1257245465161292,0.9590907093674019,1.46882197758945,-2.0,1.234375,-0.23998235896774195,0.8289475669962414,0.8500466699893037,-1.466796875,1.999023438,50.10055443548387,123.18198653046053,131.12738037013378,-253.84375,246.421875,-64.60635080645162,116.57795476879596,131.6282624375982,-250.0859375,177.828125,-161.8913810483871,116.97640628737354,198.62249700630727,-224.21875,171.109375
53,1211,0,0.3208165325483871,0.12317620696529076,0.3429375948646542,0.102539063,0.575195313,-1.009954637354839,0.22791351124698547,1.034542075934094,-1.477539063,-0.670898438,-0.3681010587419355,0.18839928778671833,0.4121258350744905,-0.7265625,0.015625,44.69002016129032,65.91147122721141,78.74884456757653,-101.890625,155.859375,7.037298387096774,62.31696779152635,61.70621468888769,-70.90625,179.3515625,35.169858870967744,80.5347771934374,86.68072641578546,-124.390625,189.1015625
54,1234,1,0.20756678429032258,0.905745647674406,0.9148745448384334,-2.0,1.999023438,-1.1317414315483871,0.9755825278221353,1.4838793616965067,-2.0,0.670898438,-0.2952998992903226,0.5845431912638631,0.6464290301024582,-1.24609375,1.24609375,-5.898941532258065,143.82363782686002,141.60780536850146,-255.4765625,217.5234375,5.308719758064516,164.49290829008459,161.90510601857486,-252.6796875,247.578125,-134.22479838709677,109.20324419225349,171.92136685566723,-246.578125,229.5625
55,111,3,0.5904422885161291,0.7025172195738529,0.9089731585526815,-2.0,1.813476563,-0.9945501512580645,1.0497168015836007,1.433698026987212,-2.0,1.703125,-0.27327999006451614,0.39704314739883373,0.4766969135472831,-1.567382813,0.481445313,7.4296875,118.84286740129362,117.14617583719111,-152.515625,235.2890625,3.4753024193548385,140.14893626833233,137.91373409916577,-204.6171875,200.3203125,-166.26587701612902,127.2490691202705,208.12096090568537,-253.0546875,187.1640625
56,1428,3,0.422410534483871,0.37837891180962585,0.5630123036528322,-0.330078125,1.180664063,-1.1016255041612903,0.860800742979661,1.3894798152593424,-2.0,0.651367188,-0.15880166341935484,0.24645306906912992,0.2898236658036131,-0.55078125,0.845703125,-65.68548387096774,110.43267028470282,126.95100737998138,-204.5078125,103.1796875,10.637096774193548,135.74292325697948,133.95856594506364,-244.171875,232.546875,100.08845766129032,136.92116592347816,167.8104585924089,-192.1953125,223.234375
57,1067,2,-0.389396421516129,0.4035407841809459,0.5560770340199671,-1.400390625,0.54296875,-0.6186365927741936,0.9520867993864227,1.1224702950085443,-2.0,0.720703125,0.17685231861290324,1.0391673823412058,1.0374541494138703,-1.508789063,1.999023438,-60.9375,179.17794005987892,186.50060729960768,-249.859375,250.3984375,-43.124495967741936,95.3828035187384,103.26723287250245,-252.265625,251.8203125,29.79107862903226,134.3309905216111,135.46303028309404,-249.0,251.2578125
